,Area,WC,PN,Price,Floor,HouseType,Location
2350,21.0,2.0,2.0,1.89,2.0,5.5437090053763445,6.642669902912622
2351,60.0,2.6666666666666665,4.0,5.5,3.0,5.5437090053763445,6.305351941747572
2352,60.0,4.0,4.0,12.0,3.0,5.5437090053763445,7.340891402714932
2353,25.0,3.0,5.0,3.0,5.0,5.5437090053763445,5.2687857142857135
2354,76.0,2.0,3.0,3.9,2.0,5.5437090053763445,5.2687857142857135
2357,78.0,4.0,4.0,6.68,4.0,7.485200839463087,5.2687857142857135
2358,116.0,2.0,3.0,5.98,1.0,5.5437090053763445,5.4311051212938
2359,66.0,2.3333333333333335,2.3333333333333335,4.5,2.0,5.5437090053763445,5.2687857142857135
2361,53.0,4.0,4.0,9.0,4.0,5.5437090053763445,7.197767857142857
2362,80.0,5.0,5.0,7.5,3.0,7.485200839463087,5.2687857142857135
2363,36.0,3.0,2.0,5.0,3.0,5.5437090053763445,7.340891402714932
2364,88.0,2.0,3.0,5.2,2.0,5.5437090053763445,5.2687857142857135
2365,72.0,3.0,3.0,4.8,4.0,5.5437090053763445,4.2203448275862065
2366,78.0,4.0,4.0,5.1,4.0,5.5437090053763445,5.2687857142857135
2367,82.0,4.0,4.0,7.0,3.0,5.5437090053763445,5.624838426204724
2368,88.0,2.0,2.0,5.8,2.0,5.5437090053763445,5.583661764705883
2369,47.0,2.0,3.0,2.69,2.0,5.5437090053763445,4.2203448275862065
2370,46.0,2.0,2.0,3.65,1.0,5.5437090053763445,6.305351941747572
2371,48.0,2.0,2.0,2.53,2.0,5.5437090053763445,4.2203448275862065
2372,40.0,2.0,2.0,3.45,2.0,5.5437090053763445,5.2687857142857135
2374,54.0,3.0,3.0,5.5,1.0,5.5437090053763445,4.4488392857142856
2375,48.0,2.0,2.0,2.53,2.0,5.5437090053763445,4.2203448275862065
2376,25.0,2.0,2.3333333333333335,1.89,1.0,5.5437090053763445,6.642669902912622
2377,32.0,2.0,1.0,3.1,1.0,5.5437090053763445,6.305351941747572
2379,46.0,2.0,2.0,4.2,1.0,5.5437090053763445,6.308395494367961
2380,120.0,3.6666666666666665,4.0,11.0,4.0,5.5437090053763445,5.2687857142857135
2381,60.0,3.0,3.0,3.7,2.0,5.5437090053763445,5.2687857142857135
2382,52.0,2.0,2.0,3.35,2.0,5.5437090053763445,5.2687857142857135
2383,73.0,4.0,4.0,8.38,4.0,7.485200839463087,5.624838426204724
2384,90.0,3.6666666666666665,5.0,6.5,4.0,7.485200839463087,5.2687857142857135
2385,66.0,2.6666666666666665,3.3333333333333335,5.7,2.0,5.5437090053763445,5.2687857142857135
2386,50.0,1.6666666666666667,3.0,3.7,2.0,5.5437090053763445,5.831480472297911
2387,52.0,2.0,2.0,3.2,2.0,5.5437090053763445,4.4555384615384614
2388,115.0,5.0,5.0,6.35,1.0,5.5437090053763445,5.4311051212938
2389,36.0,2.0,2.0,4.45,2.0,5.5437090053763445,6.305351941747572
2390,86.0,5.0,4.0,11.8,4.0,5.5437090053763445,6.305351941747572
2391,50.0,1.0,1.0,3.5,1.0,5.5437090053763445,7.197767857142857
2392,77.0,2.0,3.0,3.2,3.0,5.5437090053763445,5.2687857142857135
2393,63.0,4.0,3.0,6.5,3.0,5.5437090053763445,5.2687857142857135
2395,65.0,4.0,4.0,5.38,4.0,5.5437090053763445,5.2687857142857135
2396,113.0,3.0,4.0,4.5,3.0,5.5437090053763445,7.197767857142857
2398,45.0,6.0,4.0,6.1,4.0,5.5437090053763445,6.308395494367961
2399,34.0,2.0,2.0,3.9,1.0,5.5437090053763445,6.305351941747572
2400,113.0,5.0,5.0,6.3,1.0,5.5437090053763445,5.4311051212938
2401,55.0,2.0,2.0,4.5,1.0,5.5437090053763445,5.583661764705883
2402,61.0,2.0,3.0,4.05,2.0,7.485200839463087,4.2203448275862065
2404,70.0,2.0,2.0,5.3,1.0,5.5437090053763445,6.42252427184466
2405,53.0,3.0,4.0,4.6,3.0,5.5437090053763445,5.4311051212938
2406,45.0,2.0,2.0,3.95,1.0,5.5437090053763445,6.305351941747572
2407,44.0,3.0,4.0,5.9,3.0,5.5437090053763445,4.4488392857142856
2409,64.0,2.0,3.0,4.2,2.0,5.5437090053763445,5.583661764705883
2411,100.0,3.0,4.0,6.98,2.0,5.5437090053763445,5.624838426204724
2413,45.0,2.0,3.0,3.35,1.0,5.5437090053763445,5.831480472297911
2414,50.0,1.0,1.0,3.3,1.0,5.5437090053763445,5.4311051212938
2415,65.0,2.0,3.0,4.25,3.0,5.5437090053763445,5.2687857142857135
2416,65.0,2.0,3.0,4.25,3.0,5.5437090053763445,5.2687857142857135
2417,60.0,1.6666666666666667,2.0,2.3,2.0,5.5437090053763445,4.2203448275862065
2418,44.0,2.0,2.3333333333333335,3.99,1.0,5.5437090053763445,5.2687857142857135
2419,48.333333333333336,1.3333333333333333,1.6666666666666667,3.4,1.0,5.5437090053763445,5.2687857142857135
2420,34.0,2.0,2.0,2.15,2.0,5.5437090053763445,4.2203448275862065
2422,50.0,2.0,3.0,4.35,2.0,5.5437090053763445,5.583661764705883
2424,120.0,4.666666666666667,4.0,13.5,4.0,5.5437090053763445,5.2687857142857135
2425,90.0,3.0,3.0,10.6,2.0,5.5437090053763445,6.308395494367961
2426,75.0,3.0,4.0,7.1,3.0,5.5437090053763445,6.308395494367961
2427,41.0,4.0,4.0,4.8,2.0,5.5437090053763445,6.308395494367961
2428,60.0,2.0,3.0,7.1,3.0,5.5437090053763445,6.308395494367961
2429,68.0,6.0,5.0,7.0,4.0,5.5437090053763445,5.2687857142857135
2430,64.0,1.0,2.0,2.7,1.0,5.5437090053763445,4.2203448275862065
2432,50.0,2.6666666666666665,2.0,3.6,2.3333333333333335,5.5437090053763445,5.4311051212938
2433,52.0,2.0,3.0,3.1,2.0,5.5437090053763445,5.583661764705883
2434,73.0,2.0,4.0,3.8,1.0,5.5437090053763445,5.2687857142857135
2435,70.0,2.0,3.0,4.0,2.0,5.5437090053763445,5.2687857142857135
2440,100.0,2.0,2.0,5.5,1.0,5.5437090053763445,5.4311051212938
2441,110.0,3.0,3.3333333333333335,5.3,1.0,5.5437090053763445,6.308395494367961
2442,40.0,2.0,2.0,4.1,2.0,5.5437090053763445,6.308395494367961
2443,56.0,2.0,3.0,3.85,3.0,5.5437090053763445,5.2687857142857135
2444,44.0,2.0,2.0,3.6,2.0,7.485200839463087,5.831480472297911
2445,50.0,2.0,2.0,5.7,2.0,5.5437090053763445,6.308395494367961
2447,44.0,2.0,2.0,4.6,2.0,5.5437090053763445,5.624838426204724
2448,55.0,2.0,2.0,4.2,2.0,7.485200839463087,5.831480472297911
2449,40.0,2.3333333333333335,3.0,4.2,4.0,5.5437090053763445,5.2687857142857135
2450,80.0,3.0,4.0,7.68,4.0,7.485200839463087,5.624838426204724
2451,53.0,2.0,4.0,3.7,2.0,5.5437090053763445,5.2687857142857135
2452,48.0,2.0,2.0,4.3,2.0,5.5437090053763445,5.624838426204724
2453,44.0,2.0,2.0,3.3,2.0,5.5437090053763445,5.2687857142857135
2454,80.0,3.0,4.0,4.5,2.0,5.5437090053763445,5.583661764705883
2455,72.0,4.0,4.0,4.5,1.0,5.5437090053763445,5.583661764705883
2456,92.0,4.0,4.0,5.3,4.0,5.5437090053763445,5.4311051212938
2457,80.0,3.0,4.0,8.18,3.0,7.485200839463087,6.305351941747572
2460,43.0,2.0,2.0,3.1,2.0,5.5437090053763445,5.2687857142857135
2463,105.0,2.0,2.3333333333333335,3.68,1.0,5.5437090053763445,5.583661764705883
2464,96.0,4.0,4.0,14.5,3.6666666666666665,5.5437090053763445,6.305351941747572
2465,65.0,2.0,3.0,4.25,3.0,5.5437090053763445,5.2687857142857135
2467,52.0,2.0,3.0,3.6,1.6666666666666667,5.5437090053763445,5.4311051212938
2468,52.0,2.0,2.0,4.0,2.0,5.5437090053763445,5.2687857142857135
2469,65.0,5.0,4.0,6.0,4.0,5.5437090053763445,5.2687857142857135
2472,76.0,4.0,4.0,7.68,4.0,7.485200839463087,6.114109589041096
2473,66.0,2.0,3.0,5.3,2.0,5.5437090053763445,5.2687857142857135
2475,30.0,3.3333333333333335,3.0,4.9,4.0,5.5437090053763445,7.340891402714932
2477,62.0,4.0,4.0,4.9,3.0,6.589457364341085,5.583661764705883
2480,78.0,4.0,4.0,8.38,4.0,7.485200839463087,5.624838426204724
2481,34.0,4.0,3.0,3.45,3.0,5.5437090053763445,5.2687857142857135
2482,50.0,3.3333333333333335,2.0,5.8,2.0,5.5437090053763445,6.308395494367961
2483,54.0,2.0,4.0,3.3,2.0,5.5437090053763445,5.2687857142857135
2485,28.0,2.0,2.0,1.95,2.0,5.5437090053763445,5.624838426204724
2487,100.0,4.0,4.0,18.0,4.0,7.485200839463087,6.305351941747572
2488,45.0,1.0,2.0,3.1,2.0,5.5437090053763445,4.2203448275862065
2489,67.66666666666667,4.0,4.0,4.5,3.0,5.5437090053763445,7.197767857142857
2490,72.0,4.0,3.0,5.3,5.0,5.5437090053763445,5.831480472297911
2492,40.0,3.0,4.0,5.6,3.0,5.5437090053763445,7.197767857142857
2493,72.0,2.0,2.0,5.5,2.0,5.5437090053763445,5.624838426204724
2496,76.0,5.0,4.0,7.8,3.0,5.5437090053763445,5.2687857142857135
2497,52.0,4.0,3.0,4.2,2.0,5.5437090053763445,5.831480472297911
2498,65.0,2.0,3.0,5.8,2.0,5.5437090053763445,6.308395494367961
2500,48.0,3.0,3.0,9.99,2.0,7.485200839463087,7.197767857142857
2501,40.0,3.0,2.6666666666666665,4.3,3.0,5.5437090053763445,5.2687857142857135
2502,79.0,1.0,1.0,3.8,1.0,5.5437090053763445,5.583661764705883
2503,58.0,3.0,3.0,3.0,3.0,5.5437090053763445,5.2687857142857135
2504,45.0,3.0,4.0,5.8,4.0,5.5437090053763445,6.305351941747572
2506,78.0,4.0,4.0,6.38,4.0,7.485200839463087,5.2687857142857135
2507,63.0,4.0,4.0,5.6,4.0,5.5437090053763445,5.2687857142857135
2508,44.0,2.0,2.0,2.75,2.0,7.485200839463087,5.831480472297911
2509,100.0,4.0,4.0,10.38,4.0,5.5437090053763445,6.305351941747572
2510,91.0,2.0,2.0,4.2,1.0,5.5437090053763445,5.583661764705883
2512,40.0,2.0,2.0,4.6,2.0,6.589457364341085,6.42252427184466
2513,40.0,2.0,2.0,4.26,4.0,6.589457364341085,6.42252427184466
2514,30.0,1.0,2.0,2.8,1.0,6.589457364341085,6.42252427184466
2515,21.0,2.0,2.0,2.7,2.0,6.589457364341085,6.42252427184466
2516,35.0,2.0,2.0,4.0,2.0,5.5437090053763445,6.308395494367961
2518,85.0,4.0,4.0,4.0,2.0,5.5437090053763445,4.2203448275862065
2519,50.0,2.0,2.0,4.85,2.0,5.5437090053763445,6.308395494367961
2520,51.0,3.0,5.0,5.7,5.0,5.5437090053763445,5.2687857142857135
2521,38.666666666666664,2.0,2.0,2.8,3.0,5.5437090053763445,7.197767857142857
2522,88.0,2.0,3.0,6.6,2.0,5.5437090053763445,5.831480472297911
2524,90.0,2.0,3.0,8.8,2.0,5.5437090053763445,6.308395494367961
2525,48.0,2.0,2.0,3.0,2.0,5.5437090053763445,5.2687857142857135
2526,40.0,4.0,4.0,5.9,3.0,5.5437090053763445,7.197767857142857
2528,50.0,3.0,4.0,5.8,3.0,5.5437090053763445,6.308395494367961
2529,24.0,2.0,1.0,2.0,2.0,5.5437090053763445,5.624838426204724
2532,100.0,5.0,4.0,12.8,4.0,7.485200839463087,5.2687857142857135
2534,72.0,4.0,4.0,4.8,3.0,5.5437090053763445,5.583661764705883
2535,26.0,1.0,2.0,3.5,2.0,7.485200839463087,6.305351941747572
2536,50.0,2.6666666666666665,5.0,4.0,4.0,5.5437090053763445,5.2687857142857135
2538,64.0,2.0,2.0,5.3,2.0,5.5437090053763445,5.624838426204724
2539,42.0,3.0,4.0,4.7,3.0,5.5437090053763445,6.305351941747572
2540,68.0,3.0,5.0,4.95,5.0,5.5437090053763445,5.2687857142857135
2541,52.0,1.0,2.0,3.0,1.0,5.5437090053763445,5.583661764705883
2542,80.0,4.0,4.0,6.0,3.0,5.5437090053763445,5.4311051212938
2545,110.0,3.3333333333333335,3.6666666666666665,10.5,1.0,7.485200839463087,7.197767857142857
2546,40.0,3.0,1.0,2.5,3.0,5.5437090053763445,7.197767857142857
2547,53.666666666666664,3.0,3.0,3.0,3.0,5.5437090053763445,7.197767857142857
2548,40.0,2.0,2.0,4.9,3.0,5.5437090053763445,5.831480472297911
2551,80.0,2.0,3.0,2.99,2.0,5.5437090053763445,5.4311051212938
2552,48.0,2.0,3.0,3.65,2.0,5.5437090053763445,6.305351941747572
2553,40.0,2.0,3.0,3.0,2.0,5.5437090053763445,5.2687857142857135
2554,72.0,4.0,4.0,8.3,3.0,5.5437090053763445,7.197767857142857
2556,31.0,2.0,2.0,3.35,2.0,5.5437090053763445,6.305351941747572
2558,61.0,2.6666666666666665,3.6666666666666665,6.699,4.0,5.5437090053763445,5.2687857142857135
2559,70.0,5.0,4.0,10.6,1.0,5.5437090053763445,7.197767857142857
2561,35.0,4.0,3.0,4.7,4.0,5.5437090053763445,6.308395494367961
2563,108.0,4.0,4.0,7.38,3.0,5.5437090053763445,5.624838426204724
2564,35.0,3.0,3.0,5.0,2.0,5.5437090053763445,6.308395494367961
2565,110.0,5.0,5.0,4.0,1.0,5.5437090053763445,5.4311051212938
2567,64.0,3.0,2.0,7.1,2.0,7.485200839463087,4.4488392857142856
2568,60.0,3.0,3.0,5.4,1.0,5.5437090053763445,5.624838426204724
2569,52.0,2.0,2.0,5.38,1.0,5.5437090053763445,4.4488392857142856
2570,57.0,2.0,3.0,3.92,3.0,5.5437090053763445,7.197767857142857
2571,42.0,4.0,4.0,5.2,1.0,5.5437090053763445,7.197767857142857
2572,23.0,1.0,1.0,1.9,1.0,5.5437090053763445,5.4311051212938
2574,50.0,2.0,3.0,5.0,3.0,5.5437090053763445,6.308395494367961
2576,70.0,4.0,4.0,6.3,4.0,6.589457364341085,5.583661764705883
2578,118.0,3.0,4.0,4.95,3.0,5.5437090053763445,6.42252427184466
2579,56.0,3.0,4.0,12.5,4.0,7.485200839463087,5.583661764705883
2580,56.0,3.0,4.0,12.5,4.0,7.485200839463087,5.583661764705883
2581,50.0,2.0,2.0,3.0,2.0,6.589457364341085,5.4311051212938
2582,45.0,3.0,4.0,4.8,1.0,5.5437090053763445,7.197767857142857
2583,64.0,2.0,3.0,4.2,2.0,5.5437090053763445,5.2687857142857135
2587,100.0,4.0,5.0,10.58,1.0,7.485200839463087,5.624838426204724
2589,38.0,4.0,5.0,5.2,3.0,5.5437090053763445,7.197767857142857
2590,70.0,2.6666666666666665,3.0,4.8,2.0,5.5437090053763445,5.624838426204724
2591,60.0,3.0,3.0,5.19,2.0,6.589457364341085,5.624838426204724
2592,60.0,3.3333333333333335,2.0,5.1,2.0,5.5437090053763445,5.624838426204724
2593,70.0,2.6666666666666665,3.0,4.8,1.0,5.5437090053763445,5.624838426204724
2594,30.0,4.0,3.0,5.5,1.0,5.5437090053763445,7.197767857142857
2596,34.0,2.0,3.0,6.0,4.0,5.5437090053763445,5.624838426204724
2597,80.0,4.0,4.0,10.38,4.0,7.485200839463087,5.624838426204724
2598,55.333333333333336,4.0,3.0,4.3,4.0,5.5437090053763445,7.197767857142857
2600,43.0,2.0,3.0,4.2,1.0,5.5437090053763445,4.4488392857142856
2601,78.0,2.0,3.0,4.2,2.0,5.5437090053763445,5.2687857142857135
2602,40.0,3.0,5.0,5.95,1.0,5.5437090053763445,7.197767857142857
2603,80.0,3.0,2.0,3.99,1.0,5.5437090053763445,5.4311051212938
2604,30.0,2.0,2.0,3.6,2.0,5.5437090053763445,6.308395494367961
2605,32.0,3.0,4.0,5.0,3.0,5.5437090053763445,6.308395494367961
2606,48.0,3.0,2.0,5.95,3.0,5.5437090053763445,5.624838426204724
2607,44.0,1.0,2.0,2.6,2.0,5.5437090053763445,4.2203448275862065
2610,68.0,3.0,4.0,5.1,4.0,5.5437090053763445,5.2687857142857135
2611,60.0,5.0,4.0,4.85,4.0,5.5437090053763445,5.2687857142857135
2612,40.0,2.0,2.0,4.8,1.0,5.5437090053763445,6.308395494367961
2613,55.0,2.0,3.0,3.1,2.0,5.5437090053763445,5.624838426204724
2614,45.0,2.3333333333333335,2.0,4.2,1.0,5.5437090053763445,6.308395494367961
2617,45.0,2.0,3.0,4.4,1.0,5.5437090053763445,6.308395494367961
2619,50.0,3.0,2.0,5.8,3.0,5.5437090053763445,5.624838426204724
2620,50.0,3.0,3.0,5.8,3.0,5.5437090053763445,5.624838426204724
2621,64.0,3.3333333333333335,3.3333333333333335,3.5,1.0,5.5437090053763445,5.2687857142857135
2622,100.0,3.0,4.0,8.86,3.0,7.485200839463087,5.624838426204724
2623,102.0,5.0,4.0,13.5,3.0,7.485200839463087,5.4311051212938
2624,41.0,3.3333333333333335,3.6666666666666665,3.6,2.0,5.5437090053763445,5.2687857142857135
2625,48.0,3.0,3.0,4.8,3.0,5.5437090053763445,7.197767857142857
2626,56.0,4.0,4.0,6.5,3.0,5.5437090053763445,5.624838426204724
2627,40.0,3.0,3.0,4.7,1.0,5.5437090053763445,6.308395494367961
2629,55.0,4.0,4.0,6.85,4.0,5.5437090053763445,7.197767857142857
2630,75.0,2.0,3.0,3.85,1.0,5.5437090053763445,5.4311051212938
2633,47.0,2.0,2.0,5.0,1.0,5.5437090053763445,6.308395494367961
2634,49.0,4.0,4.0,5.85,3.0,5.5437090053763445,6.308395494367961
2635,50.0,4.0,3.0,7.5,5.0,5.5437090053763445,7.340891402714932
2636,45.0,4.0,5.0,11.0,6.0,7.485200839463087,7.340891402714932
2637,66.0,4.0,4.0,6.2,3.0,5.5437090053763445,5.2687857142857135
2638,96.0,3.0,4.0,5.5,3.0,5.5437090053763445,5.2687857142857135
2639,71.0,4.0,4.0,7.4,5.0,7.485200839463087,5.2687857142857135
2640,64.0,3.0,2.0,5.3,3.0,5.5437090053763445,5.2687857142857135
2641,49.333333333333336,5.0,5.0,3.32,4.0,5.5437090053763445,7.197767857142857
2642,40.0,2.0,2.0,3.7,2.0,5.5437090053763445,5.831480472297911
2643,22.0,3.0,3.0,3.3,3.0,5.5437090053763445,7.197767857142857
2644,51.0,2.0,2.0,6.0,3.0,5.5437090053763445,5.624838426204724
2645,30.0,2.0,2.0,6.0,3.0,5.5437090053763445,5.624838426204724
2647,86.0,3.0,4.0,3.86,3.0,5.5437090053763445,5.2687857142857135
2648,60.0,1.0,2.0,2.69,1.0,5.5437090053763445,4.2203448275862065
2649,45.0,3.0,3.0,5.85,4.0,5.5437090053763445,6.308395494367961
2651,50.0,2.0,2.0,3.9,1.0,5.5437090053763445,5.4311051212938
2652,35.0,2.3333333333333335,2.0,4.2,1.0,5.5437090053763445,6.308395494367961
2653,26.0,2.0,2.0,2.1,2.0,5.5437090053763445,4.2203448275862065
2655,60.0,2.0,3.0,4.5,2.0,5.5437090053763445,5.4311051212938
2656,44.0,1.6666666666666667,2.0,3.6,2.0,5.5437090053763445,5.2687857142857135
2657,60.0,3.0,3.0,13.9,2.0,7.485200839463087,6.42252427184466
2658,80.0,2.0,3.3333333333333335,10.8,5.0,7.485200839463087,5.624838426204724
2659,35.0,1.6666666666666667,2.0,3.2,1.0,5.5437090053763445,5.2687857142857135
2660,70.0,2.6666666666666665,4.0,5.6,4.0,5.5437090053763445,5.2687857142857135
2661,45.0,2.6666666666666665,3.0,5.5,4.0,5.5437090053763445,5.2687857142857135
2662,32.0,2.0,2.0,1.35,2.0,5.5437090053763445,5.2687857142857135
2663,96.0,1.6666666666666667,2.0,3.8,2.0,5.5437090053763445,5.2687857142857135
2664,28.0,1.0,2.0,3.3,3.0,5.5437090053763445,5.2687857142857135
2665,40.0,3.0,4.0,4.5,3.0,5.5437090053763445,6.305351941747572
2666,125.0,2.6666666666666665,3.3333333333333335,18.0,4.0,5.5437090053763445,6.42252427184466
2667,64.0,1.0,2.0,4.5,1.0,5.5437090053763445,6.308395494367961
2669,86.0,2.0,2.0,3.0,2.0,7.485200839463087,4.4555384615384614
2670,60.0,2.0,2.0,3.8,1.0,5.5437090053763445,5.4311051212938
2671,65.0,4.0,4.0,6.0,3.0,5.5437090053763445,5.831480472297911
2672,50.0,2.0,2.0,3.4,2.0,5.5437090053763445,5.2687857142857135
2673,40.0,1.6666666666666667,3.0,3.7,1.0,5.5437090053763445,6.308395494367961
2674,60.0,2.0,2.0,6.3,2.0,5.5437090053763445,6.308395494367961
2675,80.0,1.0,1.0,2.0,1.0,5.5437090053763445,4.4555384615384614
2677,72.0,2.0,3.3333333333333335,10.8,4.0,7.485200839463087,5.624838426204724
2678,15.0,2.0,2.0,1.89,3.0,5.5437090053763445,6.308395494367961
2679,56.0,1.0,2.0,4.0,2.0,5.5437090053763445,4.4555384615384614
2680,85.0,5.0,4.0,15.0,3.0,5.5437090053763445,5.4311051212938
2681,60.0,2.0,3.0,4.9,4.0,5.5437090053763445,5.624838426204724
2683,43.0,4.0,5.0,9.2,4.0,7.485200839463087,7.197767857142857
2686,80.0,3.0,4.0,5.5,3.0,5.5437090053763445,5.2687857142857135
2688,80.0,3.0,4.0,5.0,3.0,5.5437090053763445,5.2687857142857135
2689,30.0,3.0,2.0,6.0,3.0,5.5437090053763445,5.624838426204724
2690,66.0,1.0,3.0,6.0,2.0,5.5437090053763445,5.624838426204724
2692,68.0,4.0,4.0,5.68,4.0,5.5437090053763445,5.2687857142857135
2693,40.0,2.0,2.0,2.8,2.0,5.5437090053763445,4.2203448275862065
2695,100.0,1.0,3.0,5.0,1.0,5.5437090053763445,4.4555384615384614
2696,47.0,4.0,4.0,6.5,4.0,5.5437090053763445,5.831480472297911
2697,61.0,2.0,3.0,3.8,2.0,5.5437090053763445,5.2687857142857135
2698,39.0,2.0,3.0,2.95,4.0,5.5437090053763445,5.624838426204724
2699,47.333333333333336,3.0,2.0,3.75,3.0,5.5437090053763445,5.831480472297911
2700,114.0,1.0,4.0,5.65,1.0,5.5437090053763445,5.4311051212938
2701,72.0,1.0,2.0,10.99,4.0,5.5437090053763445,5.624838426204724
2702,44.0,4.0,2.0,2.85,3.0,5.5437090053763445,7.197767857142857
2704,72.0,1.0,3.0,10.99,4.0,5.5437090053763445,5.624838426204724
2705,47.0,3.0,4.0,4.18,1.0,5.5437090053763445,5.831480472297911
2707,55.0,2.0,2.0,4.0,2.0,5.5437090053763445,4.2203448275862065
2708,44.0,2.0,2.0,7.1,1.0,5.5437090053763445,6.308395494367961
2711,36.0,3.0,2.0,3.1,2.0,5.5437090053763445,5.2687857142857135
2713,54.0,3.0,2.0,2.25,3.0,5.5437090053763445,5.2687857142857135
2715,33.0,5.0,4.0,5.5,5.0,7.485200839463087,6.305351941747572
2717,21.0,3.0,2.0,3.8,1.0,5.5437090053763445,7.197767857142857
2719,52.0,1.0,4.0,3.9,2.0,5.5437090053763445,5.2687857142857135
2721,68.0,1.0,2.0,6.8,1.0,5.5437090053763445,6.308395494367961
2723,47.333333333333336,2.0,2.0,3.42,2.0,5.5437090053763445,7.197767857142857
2725,32.0,2.0,2.3333333333333335,2.95,2.0,5.5437090053763445,5.2687857142857135
2726,60.0,2.0,2.0,3.8,2.0,5.5437090053763445,5.4311051212938
2727,44.0,1.0,2.0,3.0,2.0,5.5437090053763445,6.305351941747572
2728,25.0,2.0,2.0,3.8,1.0,5.5437090053763445,7.197767857142857
2729,104.0,5.0,4.0,12.8,3.0,7.485200839463087,5.583661764705883
2730,55.0,2.0,3.0,4.25,1.0,5.5437090053763445,5.831480472297911
2731,46.0,2.0,2.0,2.95,1.0,5.5437090053763445,5.831480472297911
2732,46.0,2.0,2.0,2.95,2.0,5.5437090053763445,5.831480472297911
2733,85.0,2.0,2.0,4.0,1.0,7.485200839463087,4.4555384615384614
2734,44.0,2.6666666666666665,2.6666666666666665,7.7,4.0,5.5437090053763445,4.4488392857142856
2736,38.0,3.0,2.0,3.84,3.0,5.5437090053763445,7.197767857142857
2737,54.0,3.0,3.0,6.6,2.0,5.5437090053763445,4.4488392857142856
2738,70.0,2.0,3.0,3.4,2.0,5.5437090053763445,5.2687857142857135
2739,39.0,2.0,2.0,3.3,2.0,5.5437090053763445,5.624838426204724
2740,50.0,2.0,2.0,3.5,2.0,5.5437090053763445,6.305351941747572
2742,50.0,3.0,4.0,5.0,3.0,6.589457364341085,5.4311051212938
2744,80.0,5.0,5.0,8.5,1.0,7.485200839463087,5.624838426204724
2745,47.0,2.0,2.0,3.7,1.0,5.5437090053763445,6.308395494367961
2747,80.0,3.0,4.0,2.0,2.0,5.5437090053763445,4.2203448275862065
2748,66.0,1.6666666666666667,3.0,4.8,1.0,5.5437090053763445,5.2687857142857135
2749,64.0,4.0,3.0,7.29,4.0,5.5437090053763445,6.42252427184466
2752,23.0,1.0,2.0,1.9,2.0,5.5437090053763445,5.4311051212938
2753,77.0,1.6666666666666667,2.6666666666666665,4.8,1.0,6.589457364341085,5.583661764705883
2754,32.0,2.0,2.0,3.3,1.0,5.5437090053763445,5.2687857142857135
2755,32.0,2.0,2.0,3.2,2.0,5.5437090053763445,5.2687857142857135
2756,26.0,2.0,2.3333333333333335,3.7,1.0,5.5437090053763445,5.624838426204724
2757,27.0,2.0,2.0,3.7,2.0,5.5437090053763445,5.624838426204724
2758,48.0,1.6666666666666667,2.0,2.6,2.0,5.5437090053763445,5.624838426204724
2759,45.0,2.0,2.0,3.8,2.0,5.5437090053763445,5.624838426204724
2760,57.0,1.0,3.0,4.7,1.0,5.5437090053763445,7.197767857142857
2761,90.0,1.0,2.0,4.75,2.0,5.5437090053763445,5.4311051212938
2762,62.0,4.0,3.0,5.95,3.0,5.5437090053763445,5.624838426204724
2763,86.0,4.0,4.0,5.8,4.0,7.485200839463087,5.2687857142857135
2764,30.0,2.0,3.0,8.65,3.0,7.485200839463087,7.197767857142857
2765,20.0,2.0,2.0,2.8,2.0,5.5437090053763445,6.913571428571428
2766,20.0,2.0,2.0,2.8,3.0,5.5437090053763445,6.913571428571428
2769,36.0,2.0,3.0,3.15,2.0,5.5437090053763445,5.2687857142857135
2771,77.0,2.0,3.0,3.2,2.0,5.5437090053763445,5.2687857142857135
2773,52.0,1.0,2.0,2.6,2.0,5.5437090053763445,4.2203448275862065
2775,40.0,2.0,3.0,4.2,2.0,5.5437090053763445,5.624838426204724
2777,40.0,2.0,3.0,4.2,1.0,5.5437090053763445,5.624838426204724
2784,53.0,1.6666666666666667,2.0,5.2,2.0,5.5437090053763445,5.2687857142857135
2785,62.0,2.6666666666666665,3.0,4.99,3.0,5.5437090053763445,5.2687857142857135
2786,38.0,2.0,2.0,2.4,3.0,5.5437090053763445,6.308395494367961
2787,36.0,2.0,2.0,2.2,1.0,5.5437090053763445,5.831480472297911
2789,75.0,2.0,3.0,4.2,1.0,5.5437090053763445,7.197767857142857
2790,35.333333333333336,2.0,3.0,3.9,4.0,6.589457364341085,5.583661764705883
2792,75.0,2.0,2.0,5.1,1.0,5.5437090053763445,5.4311051212938
2793,150.0,1.0,2.0,6.0,1.0,5.5437090053763445,5.4311051212938
2795,20.0,2.0,2.0,2.3,2.0,7.485200839463087,5.831480472297911
2796,94.0,4.0,4.0,6.3,3.0,5.5437090053763445,5.2687857142857135
2798,74.0,2.6666666666666665,3.0,3.6,2.0,5.5437090053763445,5.2687857142857135
2799,20.0,4.0,4.0,4.3,1.0,5.5437090053763445,7.197767857142857
2800,96.0,2.0,3.0,10.0,2.0,5.5437090053763445,5.624838426204724
2801,96.0,2.0,3.0,6.0,2.0,5.5437090053763445,5.624838426204724
2802,54.0,5.0,4.0,8.7,3.6666666666666665,5.5437090053763445,6.305351941747572
2803,44.0,3.0,4.0,7.0,4.0,5.5437090053763445,6.913571428571428
